index,most_likely,num_votes,agreement,aggregation_version,subject_id,task,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at,subject_page_url
93283715,yes,5,0.5,4.1.0,93283715,T0,10996,13193.0,117148,"{""ramean"":339.93281959999996,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aaykkld"",""decmean"":-25.105958654545454,""objectId"":""ZTF23aaykkld""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ee7c7447-bdf6-414f-826d-6a8f3f4220db.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/248fc0bb-86e7-4589-864d-d7d561a7da50.jpeg""}",10,2023-11-11 13:51:54 UTC,classification_count,2023-11-08 10:12:35 UTC,2023-11-08 10:12:35 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/93283715><div>93283715</div></a>
91583181,yes,5,0.5,4.1.0,91583181,T0,10996,13193.0,115268,"{""ramean"":306.7282853631579,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aauhzmk"",""decmean"":13.069912021052632,""objectId"":""ZTF23aauhzmk""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1d333d5b-87d3-483a-bdea-05b367140610.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/3a790353-3a0c-4fce-9e71-36643db20800.jpeg""}",10,2023-09-06 02:34:06 UTC,classification_count,2023-08-30 10:05:49 UTC,2023-08-30 10:05:49 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91583181><div>91583181</div></a>
85600698,yes,5,0.5,4.1.0,85600698,T0,10996,13193.0,111579,"{""ramean"":173.15723756363636,""decmean"":68.39686981818183,""objectId"":""ZTF23aaarwbd""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/751b7009-d196-4fad-8b1f-e30a5b66ae41.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/c6cbd39c-c1c1-4d32-85d1-a6799c6c424d.jpeg""}",10,2023-07-01 06:48:40 UTC,classification_count,2023-02-16 16:19:02 UTC,2023-02-16 16:19:02 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/85600698><div>85600698</div></a>
91653813,yes,5,0.5,4.1.0,91653813,T0,10996,13193.0,115452,"{""ramean"":274.6328681647059,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aaubdrz"",""decmean"":19.17740738235294,""objectId"":""ZTF23aaubdrz""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0a6cd741-f130-438d-a825-48b840ea893d.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/f1831ab6-75a5-42b2-921e-193a2fec6ebf.jpeg""}",10,2023-09-11 13:52:16 UTC,classification_count,2023-09-06 09:57:30 UTC,2023-09-06 09:57:30 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91653813><div>91653813</div></a>
90184585,yes,5,0.5,4.1.0,90184585,T0,10996,13193.0,114179,"{""ramean"":293.44159851764704,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aakmqlj"",""decmean"":41.32263373529412,""objectId"":""ZTF23aakmqlj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8c41b746-0c6a-4ec5-bda1-8778bd3f4992.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/f6d1a4de-8590-4d76-bc72-bc774f30407b.jpeg""}",10,2023-07-01 15:38:50 UTC,classification_count,2023-06-21 09:58:59 UTC,2023-06-21 09:58:59 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/90184585><div>90184585</div></a>
89925191,yes,5,0.5,4.1.0,89925191,T0,10996,13193.0,114057,"{""ramean"":320.001713175,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22aalgbxs"",""decmean"":36.33464829166666,""objectId"":""ZTF22aalgbxs""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8d1d270a-99e2-4c80-a1f6-fa12ca3ed540.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/ecab09e9-90c8-403d-bbf2-582c0131f08e.jpeg""}",10,2023-06-28 21:07:47 UTC,classification_count,2023-06-14 09:36:35 UTC,2023-06-14 09:36:35 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/89925191><div>89925191</div></a>
91582989,yes,5,0.5,4.1.0,91582989,T0,10996,13193.0,115268,"{""ramean"":253.32543763333334,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aamxeoe"",""decmean"":37.68987148333333,""objectId"":""ZTF23aamxeoe""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/a42430e4-5174-4509-9b2d-754e4e4b8adf.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/a4e8d1de-53fa-4adb-bd17-a1c15973b3a3.jpeg""}",10,2023-09-11 11:47:19 UTC,classification_count,2023-08-30 10:03:54 UTC,2023-08-30 10:03:54 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91582989><div>91582989</div></a>
84251508,yes,5,0.5,4.1.0,84251508,T0,10996,13193.0,110962,"{""ramean"":24.708682550000002,""decmean"":-25.86060818333333,""objectId"":""ZTF19abpfnyu""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/f622f630-9840-4abd-abe7-14bf6993985e.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/63a9a38a-bb03-4056-b35f-f21a6e084d7c.jpeg""}",10,2023-06-25 18:41:10 UTC,classification_count,2023-01-15 13:25:19 UTC,2023-01-15 13:25:19 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84251508><div>84251508</div></a>
85600087,yes,5,0.5,4.1.0,85600087,T0,10996,13193.0,111579,"{""ramean"":264.03824783333334,""decmean"":69.1673132777778,""objectId"":""ZTF20acczeov""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/5a1067ea-aca1-4e56-bd2b-67399d2c5995.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/7f0e7820-8414-431e-9c47-a82c5992aa3d.jpeg""}",10,2023-06-29 13:09:19 UTC,classification_count,2023-02-16 16:11:53 UTC,2023-02-16 16:11:53 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/85600087><div>85600087</div></a>
92787970,yes,5,0.5,4.1.0,92787970,T0,10996,13193.0,116866,"{""ramean"":343.4502178142857,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23abgbytx"",""decmean"":-7.188631947619048,""objectId"":""ZTF23abgbytx""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0988e190-2f1a-4dc0-8c67-63e92724531f.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/6639ddb9-9516-4788-923d-eab5beb6617f.jpeg""}",10,2023-10-26 22:39:38 UTC,classification_count,2023-10-24 21:40:47 UTC,2023-10-24 21:40:47 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92787970><div>92787970</div></a>
91582951,yes,5,0.5,4.1.0,91582951,T0,10996,13193.0,115268,"{""ramean"":257.65543899285717,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22aarbswn"",""decmean"":15.16552927142857,""objectId"":""ZTF22aarbswn""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6112ad6a-d4c8-41ea-82bf-712e6930c547.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/95b1e0d4-e061-42df-a486-bf8008eaf256.jpeg""}",10,2023-09-06 07:15:02 UTC,classification_count,2023-08-30 10:03:30 UTC,2023-08-30 10:03:30 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91582951><div>91582951</div></a>
84251468,yes,5,0.5,4.1.0,84251468,T0,10996,13193.0,110962,"{""ramean"":344.1728844888889,""decmean"":23.043546566666667,""objectId"":""ZTF19abfqmjg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1ba0a184-d3d4-4467-8073-220181557473.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/28a307e0-8b51-47f6-b009-b3a656a19450.jpeg""}",10,2023-07-06 19:45:54 UTC,classification_count,2023-01-15 13:24:51 UTC,2023-01-15 13:24:51 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84251468><div>84251468</div></a>
93283738,yes,5,0.5,4.1.0,93283738,T0,10996,13193.0,117148,"{""ramean"":75.9156157918919,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23abjxqwr"",""decmean"":-16.544115348648653,""objectId"":""ZTF23abjxqwr""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/afec1a22-81d9-4401-afe8-3a386dd5f8d6.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/b11762fc-8d9b-44b1-a6f5-ddd78a7f09d3.jpeg""}",10,2023-11-11 08:02:04 UTC,classification_count,2023-11-08 10:12:39 UTC,2023-11-08 10:12:39 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/93283738><div>93283738</div></a>
89821540,yes,5,0.5,4.1.0,89821540,T0,10996,13193.0,114001,"{""ramean"":242.30041697368424,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aajsmul"",""decmean"":46.56179416315789,""objectId"":""ZTF23aajsmul""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/281ce818-3c30-43db-a015-bf9c038caacb.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/819cf0e1-b43d-4fb7-ab36-0b005dc351e3.jpeg""}",10,2023-06-28 18:46:54 UTC,classification_count,2023-06-12 15:11:41 UTC,2023-06-12 15:11:41 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/89821540><div>89821540</div></a>
84312677,yes,5,0.5,4.1.0,84312677,T0,10996,13193.0,111044,"{""ramean"":7.76704586923077,""decmean"":48.10929993846154,""objectId"":""ZTF18adnogip""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/48e8d9a7-8a63-49e3-8e09-ef067e5df34c.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/92758c45-1ff5-4afd-afb8-fd7e8aaa5eb9.jpeg""}",10,2023-06-28 11:45:36 UTC,classification_count,2023-01-20 15:25:48 UTC,2023-01-20 15:25:48 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84312677><div>84312677</div></a>
84251478,yes,5,0.5,4.1.0,84251478,T0,10996,13193.0,110962,"{""ramean"":352.95929473,""decmean"":25.54441007,""objectId"":""ZTF22aabkbhg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3cf26031-8653-442f-8779-c0416f379156.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/f65d41b8-6b54-47e1-ad40-a135c45ad79b.jpeg""}",10,2023-06-29 01:45:29 UTC,classification_count,2023-01-15 13:24:58 UTC,2023-01-15 13:24:58 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84251478><div>84251478</div></a>
84312660,yes,5,0.5,4.1.0,84312660,T0,10996,13193.0,111044,"{""ramean"":341.43129871578947,""decmean"":36.3344854631579,""objectId"":""ZTF19abtzobv""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ca7012be-19ec-456b-a744-668d27b73fdd.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/07e02e13-afb9-422c-afa9-1652ab774168.jpeg""}",10,2023-06-29 01:57:44 UTC,classification_count,2023-01-20 15:25:41 UTC,2023-01-20 15:25:41 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84312660><div>84312660</div></a>
89821553,yes,5,0.5,4.1.0,89821553,T0,10996,13193.0,114001,"{""ramean"":213.9962736933334,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aakprat"",""decmean"":63.247880869999996,""objectId"":""ZTF23aakprat""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6c22570c-db98-4b22-b535-fb88975dd849.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/6af308ae-adf5-47a0-8446-23d67f0f58ff.jpeg""}",10,2023-06-24 04:07:42 UTC,classification_count,2023-06-12 15:11:53 UTC,2023-06-12 15:11:53 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/89821553><div>89821553</div></a>
91583172,yes,5,0.5,4.1.0,91583172,T0,10996,13193.0,115268,"{""ramean"":5.937406999999999,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22aaptyhk"",""decmean"":21.243267684615383,""objectId"":""ZTF22aaptyhk""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1a4fe319-219f-4a10-9bf6-0d86245ca650.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/ad62fa6f-5d50-452a-b633-f4f05a8d3972.jpeg""}",10,2023-09-10 14:56:20 UTC,classification_count,2023-08-30 10:05:44 UTC,2023-08-30 10:05:44 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91583172><div>91583172</div></a>
93283677,yes,5,0.5,4.1.0,93283677,T0,10996,13193.0,117148,"{""ramean"":339.99012915000003,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22abcifbc"",""decmean"":-19.85214063125,""objectId"":""ZTF22abcifbc""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/5a9a5ad5-5646-4006-80de-c969a06756af.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/3fa440ba-01ca-4a0f-93d2-28a26ddcef72.jpeg""}",10,2023-11-11 08:28:49 UTC,classification_count,2023-11-08 10:12:29 UTC,2023-11-08 10:12:29 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/93283677><div>93283677</div></a>
91583160,yes,5,0.5,4.1.0,91583160,T0,10996,13193.0,115268,"{""ramean"":328.9994571357143,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22aanlaas"",""decmean"":4.259417407142856,""objectId"":""ZTF22aanlaas""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/f9ca5e59-726b-4be6-b965-f064ee096fa6.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/6842606a-ce72-431b-a5c8-7a7c93d9ba32.jpeg""}",10,2023-09-11 11:04:15 UTC,classification_count,2023-08-30 10:05:37 UTC,2023-08-30 10:05:37 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91583160><div>91583160</div></a>
90184684,yes,5,0.5,4.1.0,90184684,T0,10996,13193.0,114179,"{""ramean"":255.02225221499998,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aakstht"",""decmean"":51.932001535,""objectId"":""ZTF23aakstht""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/80aa6f8e-c182-4108-8ed5-0e0b4a53a15c.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/d7883295-4df9-45fd-a491-5fa843fe559c.jpeg""}",10,2023-07-07 10:38:52 UTC,classification_count,2023-06-21 09:59:32 UTC,2023-06-21 09:59:32 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/90184684><div>90184684</div></a>
84312620,yes,5,0.5,4.1.0,84312620,T0,10996,13193.0,111044,"{""ramean"":347.04940024999996,""decmean"":27.7167642625,""objectId"":""ZTF18abffkml""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/216e579d-a06d-42a3-b9f2-19fc854ebd1b.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/2e73246c-2cbb-4769-84d1-c9a259e0765a.jpeg""}",10,2023-06-28 16:34:15 UTC,classification_count,2023-01-20 15:25:25 UTC,2023-01-20 15:25:25 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84312620><div>84312620</div></a>
91583051,yes,5,0.5,4.1.0,91583051,T0,10996,13193.0,115268,"{""ramean"":268.9757292055555,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22aacubpe"",""decmean"":46.21864307222222,""objectId"":""ZTF22aacubpe""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/631e6384-7be8-461b-88a2-a30d99c22dc0.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/90656c5e-5a11-4ae4-bee9-9e9299f07b20.jpeg""}",10,2023-09-09 23:02:50 UTC,classification_count,2023-08-30 10:04:31 UTC,2023-08-30 10:04:31 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91583051><div>91583051</div></a>
85600096,yes,5,0.5,4.1.0,85600096,T0,10996,13193.0,111579,"{""ramean"":5.1536360142857145,""decmean"":23.938151357142857,""objectId"":""ZTF18acvcare""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/080325a2-fd2d-449b-a21e-6de0c2ca2923.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/f643a267-d4f4-4833-966e-2dcc3e4bc56a.jpeg""}",10,2023-06-26 11:47:52 UTC,classification_count,2023-02-16 16:11:59 UTC,2023-02-16 16:11:59 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/85600096><div>85600096</div></a>
90184749,yes,5,0.5,4.1.0,90184749,T0,10996,13193.0,114179,"{""ramean"":238.88977679500005,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aajfere"",""decmean"":6.801443225,""objectId"":""ZTF23aajfere""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e96b13ba-30c8-42db-adf5-62cb55b29d6d.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/73629e78-a90b-4255-8c98-5c5216cb34cf.jpeg""}",10,2023-07-07 01:06:58 UTC,classification_count,2023-06-21 09:59:54 UTC,2023-06-21 09:59:54 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/90184749><div>90184749</div></a>
84629013,yes,5,0.5,4.1.0,84629013,T0,10996,13193.0,111269,"{""ramean"":88.33103801111112,""decmean"":-27.759479566666663,""objectId"":""ZTF20aclftnw""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/a59da5e9-4e6a-4d26-9387-4fadab5d9625.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/c7579737-fe76-4098-9370-5260a5a4f48b.jpeg""}",10,2023-07-06 07:45:10 UTC,classification_count,2023-01-30 11:48:54 UTC,2023-01-30 11:48:54 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84629013><div>84629013</div></a>
90184742,yes,5,0.5,4.1.0,90184742,T0,10996,13193.0,114179,"{""ramean"":192.41590634,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aabkxss"",""decmean"":-14.76913558,""objectId"":""ZTF23aabkxss""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d78743f2-2f5e-4718-a9c0-ecefcec11252.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/27bb093c-dd98-4840-a303-495dfaf137cd.jpeg""}",10,2023-07-06 22:50:19 UTC,classification_count,2023-06-21 09:59:51 UTC,2023-06-21 09:59:51 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/90184742><div>90184742</div></a>
90184700,yes,5,0.5,4.1.0,90184700,T0,10996,13193.0,114179,"{""ramean"":302.8193642466667,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22aarmsni"",""decmean"":4.89905376,""objectId"":""ZTF22aarmsni""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c4e50940-374d-42fd-8742-5f3352ee2ccb.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/da287300-83a2-40f6-8440-334316ffa185.jpeg""}",10,2023-07-06 22:49:00 UTC,classification_count,2023-06-21 09:59:37 UTC,2023-06-21 09:59:37 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/90184700><div>90184700</div></a>
91583027,yes,5,0.5,4.1.0,91583027,T0,10996,13193.0,115268,"{""ramean"":237.53456638181817,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aawhcjb"",""decmean"":53.66029907272728,""objectId"":""ZTF23aawhcjb""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/5adc1ddd-ea21-4538-b66c-5d31c1794b98.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/0d5ecc5f-94cd-4f98-ad34-26f7393be8fc.jpeg""}",10,2023-09-12 06:59:16 UTC,classification_count,2023-08-30 10:04:16 UTC,2023-08-30 10:04:16 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91583027><div>91583027</div></a>
91583026,yes,5,0.5,4.1.0,91583026,T0,10996,13193.0,115268,"{""ramean"":352.3766024083333,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aawerjw"",""decmean"":45.044991775,""objectId"":""ZTF23aawerjw""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ffa9aed9-8d42-4260-a552-f2e9a3196fa7.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/89aa0af8-839c-4174-ab58-59e680d11df3.jpeg""}",10,2023-09-06 17:39:01 UTC,classification_count,2023-08-30 10:04:16 UTC,2023-08-30 10:04:16 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91583026><div>91583026</div></a>
84312510,yes,5,0.5,4.1.0,84312510,T0,10996,13193.0,111044,"{""ramean"":359.6692378714286,""decmean"":7.832648857142857,""objectId"":""ZTF22abzcafg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8cd6575f-e1d2-4437-baf4-52f8e534f75b.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/b0aeff1c-94de-4b54-94b3-8d60220d647a.jpeg""}",10,2023-06-25 18:37:37 UTC,classification_count,2023-01-20 15:24:42 UTC,2023-01-20 15:24:42 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84312510><div>84312510</div></a>
92788164,yes,5,0.5,4.1.0,92788164,T0,10996,13193.0,116866,"{""ramean"":269.71644214444444,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22aaqhlqa"",""decmean"":62.23920962222222,""objectId"":""ZTF22aaqhlqa""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d74e5ab4-5414-49f8-a21c-2c14adb38e47.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/ae3b444a-c3f5-4adb-9bd1-3c4c67be7d04.jpeg""}",10,2023-10-27 05:11:10 UTC,classification_count,2023-10-24 21:41:20 UTC,2023-10-24 21:41:20 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92788164><div>92788164</div></a>
85600108,yes,5,0.5,4.1.0,85600108,T0,10996,13193.0,111579,"{""ramean"":143.5311727,""decmean"":9.61824779,""objectId"":""ZTF22abxsghc""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/df644d82-5e66-412c-8b6d-d850f786f24e.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/5e14c19d-55e6-4147-af26-6534d616f546.jpeg""}",10,2023-06-20 18:38:03 UTC,classification_count,2023-02-16 16:12:06 UTC,2023-02-16 16:12:06 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/85600108><div>85600108</div></a>
90184608,yes,5,0.5,4.1.0,90184608,T0,10996,13193.0,114179,"{""ramean"":295.22620730000006,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22aamndbq"",""decmean"":-25.2593632,""objectId"":""ZTF22aamndbq""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e89171e3-690e-4292-bedf-5734c0164edb.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/91dea69a-0e23-402b-a206-9d0a698dd5e7.jpeg""}",10,2023-06-29 17:42:41 UTC,classification_count,2023-06-21 09:59:07 UTC,2023-06-21 09:59:07 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/90184608><div>90184608</div></a>
90184753,yes,5,0.5,4.1.0,90184753,T0,10996,13193.0,114179,"{""ramean"":232.52351735,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aaecexq"",""decmean"":35.672226591666664,""objectId"":""ZTF23aaecexq""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6d3b6d61-7865-4599-844b-3c169d7d6ec8.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/97ebbb9c-fef4-4d0a-b5f6-7c84fcce7980.jpeg""}",10,2023-07-05 15:02:15 UTC,classification_count,2023-06-21 09:59:55 UTC,2023-06-21 09:59:55 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/90184753><div>90184753</div></a>
84251467,yes,5,0.5,4.1.0,84251467,T0,10996,13193.0,110962,"{""ramean"":71.61675488571427,""decmean"":-4.789901507142857,""objectId"":""ZTF22abkpgpa""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/aaa8aefe-0698-4094-b54a-3ca694b4c6ec.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/e832ab22-2e91-4fb0-a65c-71b5763fc64d.jpeg""}",10,2023-06-28 03:56:01 UTC,classification_count,2023-01-15 13:24:50 UTC,2023-01-15 13:24:50 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84251467><div>84251467</div></a>
91583116,yes,5,0.5,4.1.0,91583116,T0,10996,13193.0,115268,"{""ramean"":274.6328622833333,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aaubdrz"",""decmean"":19.17741046111111,""objectId"":""ZTF23aaubdrz""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/cfb95209-ebcc-419c-889f-4a1c9cea1227.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/9945b64d-6ede-4051-b19a-759aa68407db.jpeg""}",10,2023-09-07 05:05:29 UTC,classification_count,2023-08-30 10:05:11 UTC,2023-08-30 10:05:11 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91583116><div>91583116</div></a>
84251591,yes,5,0.5,4.1.0,84251591,T0,10996,13193.0,110962,"{""ramean"":110.96780285555555,""decmean"":46.56617204444444,""objectId"":""ZTF22abxhvfb""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/9041dce5-d499-4e46-9137-9ef66b2cbeb8.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/a9dc7c4c-f419-48d1-978a-7b474f51901f.jpeg""}",10,2023-07-01 15:51:33 UTC,classification_count,2023-01-15 13:26:30 UTC,2023-01-15 13:26:30 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84251591><div>84251591</div></a>
93283700,yes,5,0.5,4.1.0,93283700,T0,10996,13193.0,117148,"{""ramean"":328.7448693631579,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23abetwwi"",""decmean"":3.100026610526316,""objectId"":""ZTF23abetwwi""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c71d3f84-732f-470d-b414-7b4a5c387ce9.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/7b896709-14c1-454d-963a-fe3be9682651.jpeg""}",10,2023-11-11 08:02:24 UTC,classification_count,2023-11-08 10:12:33 UTC,2023-11-08 10:12:33 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/93283700><div>93283700</div></a>
